Time,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
000071.0,0.0,0.0,0.0,0.0,-1.0261485826001955,-2.012121212121212,-1.987781036168133,-1.8181818181818183,0.0,0.0,0.25,0.0,1.2242424242424241,1.8620234604105574,2.0319648093841645,1.5515151515151515,0.125,0.25,0.5070381231671554,0.509090909090909,0.0,0.0,0.0,0.0,12.378879638671874
00071.05,0.0,0.0,0.0,0.0,-1.6780547409579667,-1.6848484848484848,-1.6644672531769305,-1.6848484848484848,0.125,0.0,0.25,0.0,1.490909090909091,1.4969208211143696,1.6780547409579667,1.490909090909091,0.125,0.25,0.5070381231671554,0.509090909090909,0.0,0.0,0.0,0.0,12.360032226562499
000071.1,0.0,0.0,0.0,0.0,-1.3038123167155424,-1.309090909090909,-1.2932551319648093,-1.309090909090909,0.125,0.0,0.25,0.0,1.1393939393939394,1.3143695014662757,1.3038123167155424,1.309090909090909,0.125,0.25,0.5049853372434018,0.5070381231671554,0.0,0.0,0.0,0.0,12.347467285156249
00071.15,0.0,0.0,0.0,0.0,-0.9778592375366568,-0.9818181818181818,-0.973900293255132,-0.9818181818181818,0.125,0.125,0.25,0.0,0.0,0.7910557184750734,0.9778592375366568,0.48484848484848486,0.125,0.25,0.5049853372434018,0.5070381231671554,0.0,0.0,0.0,0.0,12.366314697265624
000071.2,0.0,0.0,0.0,0.0,-0.7001955034213099,-0.703030303030303,-0.6973607038123167,-0.703030303030303,0.125,0.0,0.25,0.0,0.0,0.5111436950146627,0.7001955034213099,0.0,0.125,0.25,0.4929618768328446,0.49496578690127074,0.0,0.0,0.0,0.0,12.385162109374999
00071.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.372597167968749
000071.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.372597167968749
00071.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.385162109374999
000071.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.391444580078124
00071.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.391444580078124
000071.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.391444580078124
00071.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.4828934506353861,0.48484848484848486,0.0,0.0,0.0,0.0,12.39772705078125
000071.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.4828934506353861,0.48484848484848486,0.0,0.0,0.0,0.0,12.391444580078124
00071.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-2.221309872922776,-1.7454545454545454,0.0,0.0,0.0,0.0,12.29720751953125
000071.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,4.0,3.5,-4.52316715542522,-4.16969696969697,0.0,0.0,0.0,0.0,11.73178515625
00071.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.75,15.0,-6.407820136852395,-6.301466275659824,0.0,0.0,0.0,0.0,11.436509033203125
000071.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,28.0,22.625,-8.763636363636364,-8.618181818181819,0.0,0.0,0.0,0.0,10.858521728515624
00071.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,36.5,30.375,-9.635288367546432,-9.475366568914957,0.0,0.0,0.0,0.0,10.858521728515624
000071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,36.875,33.125,-8.082111436950147,-8.082111436950147,0.0,0.0,0.0,0.0,11.19149267578125
00071.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,22.25,23.375,-6.29286412512219,-6.618181818181818,0.0,0.0,0.0,0.0,11.73178515625
000072.0,0.0,0.0,0.0,0.0,0.6208211143695014,0.6264907135874878,0.6236559139784946,0.6264907135874878,0.0,0.0,0.125,0.0,-0.6179863147605084,-0.6434995112414468,-0.6690127077223852,-0.6321603128054741,11.0,10.375,-4.778103616813294,-4.778103616813294,0.0,0.0,0.0,0.0,11.976801513671875
00072.05,0.0,0.0,0.0,0.0,0.7155425219941349,0.7453079178885631,0.6559139784946237,0.7215053763440861,0.125,0.0,0.125,0.0,-0.7155425219941349,-0.6767839687194527,-0.7036168132942328,-0.6648582600195504,5.25,6.0,-3.7614858260019552,-4.598240469208211,0.0,0.0,0.0,0.0,12.108733398437499
000072.1,0.0,0.0,0.0,0.0,0.9618768328445748,0.8397849462365591,0.8328445747800586,0.9698924731182795,0.125,0.0,0.125,0.0,-0.9618768328445748,-0.9779081133919845,-0.8189638318670577,-0.9739002932551319,1.5,2.5,-3.2727272727272725,-3.483870967741936,2.125,0.0,0.0,0.0,12.17155810546875
00072.15,0.0,0.0,0.125,0.0,1.1026392961876832,1.1118279569892473,1.1026392961876832,1.1118279569892473,0.125,0.0,0.125,0.0,-1.2551319648093842,0.0,-0.6888563049853372,-0.4988269794721408,0.625,0.875,-2.697947214076246,-2.697947214076246,2.125,0.0,0.0,0.0,12.140145751953124
000072.2,0.0,0.0,0.125,0.0,0.0,0.6032258064516128,0.5982404692082111,0.0,0.25,0.0,0.125,0.0,-0.6797653958944282,-0.6797653958944282,-0.6057184750733138,-0.6769794721407625,0.5,0.625,-2.0527859237536656,-2.16158357771261,2.375,2.125,0.0,0.0,12.17155810546875
00072.25,0.0,0.0,0.0,0.0,0.8516129032258063,0.7751710654936462,0.7688172043010753,0.8586510263929619,0.125,0.0,0.125,0.0,-0.7751710654936462,-0.7783479960899315,-0.7719941348973607,-0.7783479960899315,0.625,0.625,-1.7978494623655914,-1.7815249266862172,3.0,2.75,0.0,0.0,12.140145751953124
000072.3,0.0,0.0,0.0,0.0,0.9462365591397849,0.763245356793744,0.0,0.0,0.0,0.0,0.125,0.0,-1.049462365591398,-0.9579667644183774,-0.9501466275659824,-0.9579667644183774,0.75,1.0,-1.6322580645161289,-1.6390029325513196,3.375,3.375,0.0,0.0,12.077321044921874
00072.35,0.0,0.0,0.125,0.0,0.0,1.0613880742913002,0.5795698924731183,0.8705767350928643,0.125,0.0,0.125,0.0,-1.2537634408602152,-1.26930596285435,-1.2537634408602152,-1.26930596285435,1.25,1.25,-1.5021505376344086,-1.508357771260997,3.375,3.375,0.0,0.0,12.071038574218749
000072.4,0.125,0.0,0.125,0.0,1.4841642228739005,1.4666666666666666,1.4545454545454546,1.4903225806451612,0.25,0.0,0.125,0.0,-1.4903225806451612,-1.4903225806451612,-1.3720430107526882,-1.4903225806451612,1.375,1.375,-1.4545454545454546,-1.4723851417399805,4.0,3.75,0.0,0.0,12.02077880859375
00072.45,0.25,0.0,0.375,0.375,1.578396871945259,1.5849462365591396,1.5718475073313782,1.6086021505376342,0.25,0.0,0.125,0.0,-1.6086021505376342,-1.6086021505376342,-1.4903225806451612,-1.6086021505376342,1.625,1.5,-1.4310850439882699,-1.4606060606060607,4.125,4.375,0.0,0.0,12.014496337890625
000072.5,0.25,0.0,0.5,0.375,1.8610948191593355,1.8333333333333333,1.8181818181818183,1.8688172043010753,0.25,0.0,0.125,0.0,-1.8688172043010753,-1.8688172043010753,-1.7243401759530794,-1.8688172043010753,1.625,1.5,-1.4545454545454546,-1.4606060606060607,4.125,4.125,0.0,0.0,11.983083984375
00072.55,0.5,0.0,0.5,0.375,1.9824046920821115,1.9824046920821115,1.9658846529814271,2.12316715542522,0.75,0.25,0.125,0.25,-2.1408602150537637,-2.132013685239492,-1.9824046920821115,-2.132013685239492,1.625,1.625,-1.430791788856305,-1.4428152492668622,4.5,4.5,0.0,0.0,11.951671630859375
000072.6,0.625,0.0,0.5,0.5,2.2170087976539588,2.12316715542522,2.1054740957966764,2.2170087976539588,0.75,0.25,0.25,0.25,-2.1408602150537637,-2.132013685239492,-2.12316715542522,-2.132013685239492,1.75,1.625,-1.4424242424242426,-1.4545454545454546,4.5,4.5,0.0,0.0,11.93282421875
00072.65,0.625,0.25,0.625,0.5,2.5219941348973607,2.5219941348973607,2.5009775171065494,2.5219941348973607,0.75,0.25,0.25,0.25,-2.4483870967741934,-2.438269794721408,-2.4079178885630497,-2.438269794721408,1.75,1.625,-1.4424242424242426,-1.4545454545454546,4.875,5.0,0.0,0.0,11.882564453125
000072.7,0.875,0.25,0.75,0.625,2.6989736070381234,2.7103616813294233,2.687585532746823,2.7103616813294233,1.0,0.375,0.25,0.5,-1.869012707722385,-2.556060606060606,-2.7103616813294233,-2.242815249266862,1.625,1.625,-1.4424242424242426,-1.4363636363636365,5.25,5.375,0.0,0.0,11.888846923828124
00072.75,1.0,0.25,1.0,0.75,3.0348973607038126,3.047702834799609,3.022091886608016,3.047702834799609,0.625,0.25,0.125,0.25,-2.616617790811339,-2.2404692082111435,-2.0356793743890518,-2.137683284457478,1.75,1.625,-1.4479472140762466,-1.4479472140762466,5.875,5.875,0.0,0.0,11.813457275390624
000072.8,1.125,0.25,1.125,0.75,3.208651026392962,3.2221896383186706,3.1951124144672534,3.2221896383186706,0.75,0.25,0.25,0.25,-3.235728250244379,-3.2492668621700878,-3.1951124144672534,-3.235728250244379,1.75,1.625,-1.4479472140762466,-1.4479472140762466,5.875,5.875,0.0,0.0,11.73178515625
00072.85,1.375,0.375,1.125,1.0,3.705571847507331,3.7689149560117303,3.737243401759531,3.721407624633431,2.75,1.0,0.625,2.375,-3.721407624633431,-3.80058651026393,-3.737243401759531,-3.78475073313783,1.75,1.625,-1.4595307917888565,-1.4472140762463344,6.5,6.375,0.0,0.0,11.61870068359375
000072.9,2.625,0.625,2.125,1.75,4.082991202346041,4.100439882697947,4.030645161290323,4.100439882697947,2.75,1.25,0.625,2.375,-4.295698924731183,-4.265982404692082,-4.313978494623656,-4.27741935483871,1.75,1.625,-1.4225806451612903,-1.4472140762463344,6.625,7.0,0.0,0.0,11.606135742187499
00072.95,2.625,0.625,1.875,1.75,4.391788856304985,4.502443792766373,4.335483870967742,4.410557184750733,2.375,1.375,0.625,2.625,-4.295698924731183,-4.300293255131964,-4.444965786901271,-4.27741935483871,1.75,1.625,-1.4338709677419357,-1.4586999022482894,7.625,7.875,0.0,0.0,11.74435009765625
000073.0,2.375,0.625,1.875,1.625,4.185923753665689,4.295698924731183,4.1322580645161295,4.203812316715543,1.75,1.25,0.625,2.375,-4.259139784946237,-4.27741935483871,-4.240860215053764,-4.27741935483871,1.75,1.625,-1.4338709677419357,-1.4586999022482894,6.5,7.0,0.0,0.0,11.838587158203124
00073.05,1.0,0.375,0.75,1.0,3.888563049853372,3.8457478005865107,3.5376344086021505,3.921798631476051,0.875,0.625,0.5,1.0,-3.689736070381232,-3.80058651026393,-3.855327468230694,-3.7689149560117303,1.75,1.625,-1.4338709677419357,-1.4711143695014666,6.5,7.0,0.0,0.0,11.94538916015625
000073.1,0.625,0.25,0.375,0.375,3.43108504398827,3.4750733137829917,3.4457478005865103,3.460410557184751,0.25,0.25,0.25,0.25,-3.325317693059629,-3.425219941348974,-3.612903225806452,-3.3966764418377324,1.75,1.75,-1.4889540566959922,-1.4826979472140764,4.75,5.375,0.0,0.0,12.02077880859375
00073.15,0.5,0.25,0.375,0.375,3.2628054740957966,3.208651026392962,3.181573802541544,3.1951124144672534,0.125,0.125,0.125,0.0,-2.402932551319648,-3.155425219941349,-2.6744868035190614,-2.838318670576735,1.75,1.75,-1.4773216031280547,-1.4959433040078203,3.375,3.625,0.0,0.0,12.083603515624999
000073.2,0.5,0.25,0.375,0.375,3.0861192570869993,3.0989247311827954,3.0733137829912023,3.0989247311827954,0.125,0.0,0.125,0.0,-3.0861192570869993,-3.0733137829912023,-3.0733137829912023,-3.1117302052785925,1.75,1.75,-1.45405669599218,-1.4959433040078203,3.25,2.875,0.0,0.0,12.115015869140624
00073.25,0.25,0.25,0.125,0.125,1.6961876832844573,2.661290322580645,2.1700879765395893,2.4720430107526883,0.125,0.125,0.125,0.0,-2.591397849462366,-2.623655913978495,-2.5806451612903225,-2.6129032258064515,1.75,1.75,-1.5021505376344086,-1.4959433040078203,2.875,2.5,0.0,0.0,12.1589931640625
000073.3,0.125,0.0,0.125,0.125,2.344037145650049,2.4483870967741934,2.3343108504398824,2.353763440860215,0.125,0.0,0.125,0.0,-2.3041055718475074,-2.3135874877810365,-2.2946236559139783,-2.3041055718475074,1.875,1.75,-1.5021505376344086,-1.4959433040078203,2.875,2.5,0.0,0.0,12.152710693359374
00073.35,0.25,0.25,0.125,0.125,2.2946236559139783,2.3135874877810365,2.2851417399804497,2.3135874877810365,0.125,0.0,0.125,0.0,-2.1497067448680354,-2.158553274682307,-2.2946236559139783,-2.158553274682307,1.875,1.75,-1.5021505376344086,-1.5021505376344086,2.375,2.125,0.0,0.0,12.184123046875
000073.4,0.25,0.0,0.125,0.125,1.0408602150537636,1.860410557184751,1.5548387096774194,1.287976539589443,0.0,0.0,0.125,0.0,-1.1401759530791788,-1.8321114369501468,-1.9516129032258063,-1.7769305962854354,1.875,1.75,-1.5021505376344086,-1.5021505376344086,2.125,0.0,0.0,0.0,12.2343828125
00073.45,0.125,0.0,0.125,0.125,1.738709677419355,1.7530791788856308,1.7315249266862172,1.7530791788856308,0.0,0.0,0.125,0.0,-0.8195014662756598,-1.4130009775171064,-0.9145161290322581,-1.1090909090909091,1.875,1.75,-1.5021505376344086,-1.5021505376344086,2.125,0.0,0.0,0.0,12.22181787109375
000073.5,0.25,0.25,0.125,0.125,1.401466275659824,1.5026392961876833,1.4903225806451612,1.4072336265884653,0.0,0.0,0.125,0.0,-0.7304496578690127,-1.4130009775171064,-1.4964809384164224,-1.0178396871945259,1.875,1.75,-1.5139784946236559,-1.526490713587488,2.125,0.0,0.0,0.0,12.228100341796875
00073.55,0.25,0.25,0.125,0.125,1.2589442815249268,1.2641251221896386,1.2537634408602152,1.1567937438905183,0.0,0.0,0.125,0.0,-1.1615347018572826,-1.166275659824047,-1.2589442815249268,-1.1615347018572826,1.875,1.75,-1.5139784946236559,-1.526490713587488,0.0,0.0,0.0,0.0,12.22181787109375
000073.6,0.25,0.25,0.125,0.125,0.0,1.0613880742913002,1.0526881720430108,0.9659824046920822,0.0,0.0,0.125,0.0,0.0,-0.973900293255132,-0.47702834799608995,-0.6705767350928641,1.875,1.75,-1.5321114369501467,-1.5384164222873902,0.0,0.0,0.0,0.0,12.240665283203125
00073.65,0.125,0.25,0.125,0.125,0.8586510263929619,0.9540566959921799,0.9462365591397849,0.8621700879765395,0.0,0.0,0.125,0.0,0.0,-0.7695014662756599,-0.9540566959921799,-0.467008797653959,1.875,1.875,-1.5321114369501467,-1.5447214076246334,0.0,0.0,0.0,0.0,12.2595126953125
000073.7,0.125,0.25,0.125,0.125,0.6797653958944282,0.6825513196480938,0.6769794721407625,0.6825513196480938,0.0,0.0,0.125,0.0,-0.6825513196480938,-0.6881231671554252,-0.7751710654936462,-0.6853372434017596,1.875,1.75,-1.5202346041055719,-1.5327468230694037,0.0,0.0,0.0,0.0,12.27207763671875
00073.75,0.125,0.25,0.125,0.125,0.6797653958944282,0.6825513196480938,0.6769794721407625,0.6825513196480938,0.0,0.0,0.125,0.0,-0.6107038123167156,-0.6156891495601172,-0.6797653958944282,-0.6853372434017596,1.875,1.75,-1.5321114369501467,-1.5447214076246334,0.0,0.0,0.0,0.0,12.253230224609375
000073.8,0.0,0.25,0.0,0.0,0.4651026392961877,0.5388563049853373,0.5344574780058652,0.467008797653959,0.0,0.0,0.125,0.0,-0.5410557184750734,-0.5432551319648093,-0.5366568914956013,-0.5410557184750734,1.875,1.875,-1.5447214076246334,-1.5447214076246334,0.0,0.0,0.0,0.0,12.278360107421875
00073.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.875,1.875,-1.5447214076246334,-1.5384164222873902,0.0,0.0,0.0,0.0,12.290925048828125
000073.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.875,1.875,-1.5447214076246334,-1.5384164222873902,0.0,0.0,0.0,0.0,12.284642578125
00073.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.875,-1.5384164222873902,-1.5384164222873902,0.0,0.0,0.0,0.0,12.284642578125
000074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.5384164222873902,-1.5510263929618768,0.0,0.0,0.0,0.0,12.290925048828125
00074.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.5503421309872925,-1.5630498533724342,0.0,0.0,0.0,0.0,12.290925048828125
000074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.556695992179863,-1.5630498533724342,0.0,0.0,0.0,0.0,12.303489990234375
00074.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.556695992179863,-1.5694037145650048,0.0,0.0,0.0,0.0,12.303489990234375
000074.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.5686705767350928,-1.5814760508308894,0.0,0.0,0.0,0.0,12.3097724609375
00074.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.5558651026392962,-1.5814760508308894,0.0,0.0,0.0,0.0,12.29720751953125
000074.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.125,1.875,-1.5558651026392962,-1.5814760508308894,0.0,0.0,0.0,0.0,12.3097724609375
00074.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,12.39772705078125
000074.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.625,2.9454545454545458,2.5110459433040075,0.0,0.0,0.0,0.0,12.240665283203125
00074.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.125,5.625,5.485826001955035,5.298924731182796,0.0,0.0,0.0,0.0,11.826022216796874
000074.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.625,10.25,5.485826001955035,5.440860215053763,0.0,0.0,0.0,0.0,11.964236572265625
00074.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,10.125,9.875,5.485826001955035,5.440860215053763,0.0,0.0,0.0,0.0,12.03334375
000074.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,7.5,7.25,5.328445747800587,5.373411534701857,0.0,0.0,0.0,0.0,12.064756103515625
00074.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,7.125,6.75,5.328445747800587,5.373411534701857,0.0,0.0,0.0,0.0,12.071038574218749
000074.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.567741935483871,0.0,0.0,0.0,6.125,5.75,5.328445747800587,5.373411534701857,0.0,0.0,0.0,0.0,12.140145751953124
00074.75,0.0,0.0,0.0,0.0,0.0,-0.47311827956989244,0.0,0.0,0.125,0.0,0.125,0.0,0.6916911045943305,0.6888563049853372,0.6860215053763441,0.6860215053763441,4.0,4.25,4.610263929618768,4.929521016617791,0.0,0.0,0.0,0.0,12.165275634765624
000074.8,0.0,0.0,0.0,0.0,-0.8195014662756598,-0.8228739002932551,-0.8161290322580644,-0.8228739002932551,0.25,0.0,0.125,0.0,0.0,0.7364125122189639,0.8161290322580644,0.0,1.25,2.375,3.4301075268817205,3.595698924731183,0.0,0.0,0.0,0.0,12.24694775390625
00074.85,0.0,0.0,0.0,0.0,-1.2114369501466276,-1.1210166177908114,-1.1118279569892473,-1.1210166177908114,0.25,0.0,0.125,0.0,1.1210166177908114,0.9778592375366568,0.7688172043010753,0.5867546432062561,0.375,0.375,2.4129032258064513,2.6021505376344085,2.125,0.0,0.0,0.0,12.2343828125
000074.9,0.0,0.0,0.125,0.0,-0.6888563049853372,-1.4668621700879767,-1.4548387096774194,-1.2760508308895406,0.5,0.25,0.25,0.25,1.6644672531769305,1.5814760508308894,1.6644672531769305,1.6644672531769305,0.0,0.0,1.7268817204301077,1.8096774193548388,2.125,0.0,0.0,0.0,12.2092529296875
00074.95,0.125,0.0,0.125,0.0,-1.860410557184751,-1.6644672531769305,-1.644086021505376,-1.8560606060606062,0.875,0.5,0.25,0.5,1.868035190615836,1.871212121212121,1.6644672531769305,1.868035190615836,0.0,0.0,1.43108504398827,1.436950146627566,2.5,2.125,0.0,0.0,12.165275634765624
000075.0,0.5,0.0,0.5,0.375,-2.1704789833822096,-2.0835777126099706,-2.152688172043011,-2.1793743890518087,0.875,0.375,0.25,0.5,2.3110948191593352,2.2751710654936463,2.0835777126099706,2.0835777126099706,0.25,0.25,1.0375366568914957,1.065738025415445,2.875,2.375,0.0,0.0,12.089885986328124
00075.05,0.5,0.0,0.75,0.5,-2.301661779081134,-1.5447214076246334,-1.7978494623655914,-1.5327468230694037,1.25,0.625,0.375,0.75,2.55058651026393,2.55058651026393,2.5193548387096776,2.55058651026393,0.25,0.25,0.8586510263929619,0.8621700879765395,3.125,2.5,0.0,0.0,12.052191162109375
000075.1,1.125,0.0,1.0,1.0,-2.0410557184750733,-3.0036656891495603,-2.966275659824047,-2.815200391006843,1.875,0.875,0.625,1.375,3.301759530791789,3.245112414467253,3.0161290322580645,3.2745845552297164,0.125,0.0,0.7272727272727273,0.7420821114369502,3.125,2.5,0.0,0.0,12.014496337890625
00075.15,1.125,0.25,1.25,1.0,-3.26099706744868,-3.2745845552297164,-3.233822091886608,-3.2745845552297164,2.0,1.125,0.625,1.625,3.1117302052785925,2.6031769305962857,2.7086021505376343,2.885874877810362,0.125,0.25,0.7272727272727273,0.7303030303030303,3.625,3.125,0.0,0.0,11.951671630859375
000075.2,2.125,0.25,2.0,1.75,-3.8240469208211145,-3.8399804496578693,-3.792179863147605,-4.028445747800586,1.625,0.75,0.625,1.125,4.180645161290323,4.028445747800586,4.094623655913979,4.146236559139785,0.25,0.25,0.6686217008797654,0.6478494623655915,4.125,3.625,0.0,0.0,11.8071748046875
00075.25,2.25,0.25,2.125,2.0,-4.17008797653959,-4.240469208211144,-4.187683284457479,-4.240469208211144,2.875,1.375,0.75,2.375,4.40869990224829,4.146236559139785,4.094623655913979,4.464271749755621,0.25,0.25,0.6228739002932552,0.6370967741935485,4.0,3.5,0.0,0.0,11.8071748046875
000075.3,2.25,0.25,2.5,2.375,-5.038856304985338,-4.815835777126099,-4.755131964809384,-4.980938416422288,3.375,1.625,0.875,3.125,5.060117302052786,4.815835777126099,5.060117302052786,5.060117302052786,0.125,0.25,0.5882697947214076,0.5907624633431086,4.25,3.875,0.0,0.0,11.74435009765625
00075.35,3.0,0.375,2.625,3.0,-5.131524926686217,-5.060117302052786,-5.08822091886608,-5.131524926686217,3.75,1.75,0.875,3.375,5.397458455522972,5.153176930596286,4.975073313782991,5.397458455522972,0.125,0.25,0.5767350928641252,0.6023460410557185,4.25,3.875,0.0,0.0,11.69409033203125
000075.4,3.0,0.375,2.5,2.875,-5.826539589442816,-5.292766373411535,-4.95039100684262,-5.652785923753666,3.25,2.0,1.0,3.625,4.380351906158357,5.118279569892473,5.123753665689149,4.827468230694037,0.25,0.25,0.5536656891495602,0.5560117302052786,4.625,4.375,0.0,0.0,11.650113037109374
00075.45,4.5,0.375,3.125,4.375,-6.409090909090908,-6.409090909090908,-6.327272727272727,-6.409090909090908,3.875,1.375,1.125,4.375,6.381818181818181,6.3545454545454545,6.381818181818181,6.381818181818181,0.125,0.25,0.5628054740957966,0.5675953079178886,5.125,4.625,0.0,0.0,11.386249267578124
000075.5,6.0,0.875,5.125,5.125,-7.592130987292277,-7.282013685239492,-7.461192570869991,-7.282013685239492,7.75,2.375,2.125,7.375,7.55982404692082,7.128934506353861,7.3013685239491695,7.536950146627565,0.125,0.25,0.5628054740957966,0.5675953079178886,5.25,4.75,0.0,0.0,11.285729736328125
00075.55,6.375,0.875,5.625,6.25,-7.6840175953079175,-7.6840175953079175,-7.58592375366569,-7.592130987292277,7.25,1.5,2.625,8.125,7.641837732160312,7.618621700879765,7.3013685239491695,7.93724340175953,0.125,0.25,0.5513196480938416,0.5560117302052786,5.25,4.75,0.0,0.0,11.279447265625
000075.6,6.625,0.625,6.5,6.75,-7.7841642228739,-7.853665689149561,-7.714662756598242,-7.749413489736071,4.25,0.75,3.25,10.0,8.462952101661779,8.332209188660803,8.538514173998045,8.538514173998045,0.125,0.25,0.49486803519061584,0.5191593352883676,5.875,5.25,0.0,0.0,11.21662255859375
00075.65,6.5,0.625,6.25,6.625,-8.88993157380254,-8.626881720430108,-8.387390029325514,-8.850244379276637,3.875,0.75,4.0,12.25,8.88993157380254,8.753812316715543,8.96930596285435,8.96930596285435,0.125,0.25,0.5058651026392962,0.5081133919843598,6.25,5.375,0.0,0.0,11.134950439453124
000075.7,8.0,1.125,8.125,8.375,-9.327859237536657,-9.411143695014664,-9.244574780058652,-9.286217008797655,3.75,0.5,4.875,15.375,8.338269794721407,9.275268817204303,8.548387096774194,8.958260019550343,0.125,0.25,0.5058651026392962,0.5081133919843598,6.25,6.125,0.0,0.0,11.122385498046874
